,Date,Country/Region,Confirmed,Deaths,WHO Region_x,Population,Total Cases,Total Deaths,% of Cases,% of Cases that Die,% of Population that Dies,_merge,Cases Death Rate,Country Cases Death Rate,country_flag
2508,6/18/20,South Africa,83890,1737,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.020705686017403743,0.01400947745979349,Lower Death Rate
2509,6/19/20,South Africa,87715,1831,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.02087442284671949,0.01400947745979349,Lower Death Rate
2510,6/20/20,South Africa,92681,1877,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.020252263139154736,0.01400947745979349,Lower Death Rate
2511,6/21/20,South Africa,97302,1930,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01983515241207786,0.01400947745979349,Lower Death Rate
2512,6/22/20,South Africa,101590,1991,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.019598385667880698,0.01400947745979349,Lower Death Rate
2513,6/23/20,South Africa,106108,2102,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.019810004900667245,0.01400947745979349,Lower Death Rate
2514,6/24/20,South Africa,111796,2205,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.0197234248094744,0.01400947745979349,Lower Death Rate
2515,6/25/20,South Africa,118375,2292,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01936219640971489,0.01400947745979349,Lower Death Rate
2516,6/26/20,South Africa,124590,2340,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.018781603660004816,0.01400947745979349,Lower Death Rate
2517,6/27/20,South Africa,131800,2413,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01830804248861912,0.01400947745979349,Lower Death Rate
2518,6/28/20,South Africa,138134,2456,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.017779836969898793,0.01400947745979349,Lower Death Rate
2519,6/29/20,South Africa,144264,2529,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01753036100482449,0.01400947745979349,Lower Death Rate
2520,6/30/20,South Africa,151209,2657,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.017571705387906804,0.01400947745979349,Lower Death Rate
2521,7/1/20,South Africa,159333,2749,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01725317416982044,0.01400947745979349,Lower Death Rate
2522,7/2/20,South Africa,168061,2844,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016922426975919457,0.01400947745979349,Lower Death Rate
2523,7/3/20,South Africa,177124,2952,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016666290282513947,0.01400947745979349,Lower Death Rate
2524,7/4/20,South Africa,187977,3026,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016097714082041952,0.01400947745979349,Lower Death Rate
2525,7/5/20,South Africa,196750,3199,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016259212198221094,0.01400947745979349,Lower Death Rate
2526,7/6/20,South Africa,205721,3310,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016089752626129564,0.01400947745979349,Lower Death Rate
2527,7/7/20,South Africa,215855,3502,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.016223853976048735,0.01400947745979349,Lower Death Rate
2528,7/8/20,South Africa,224665,3602,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01603275988694278,0.01400947745979349,Lower Death Rate
2529,7/9/20,South Africa,238339,3720,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.015608020508603292,0.01400947745979349,Lower Death Rate
2530,7/10/20,South Africa,250687,3860,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.015397687155696147,0.01400947745979349,Lower Death Rate
2531,7/11/20,South Africa,264184,3971,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.015031190382460709,0.01400947745979349,Lower Death Rate
2532,7/12/20,South Africa,276242,4079,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014766038473512355,0.01400947745979349,Lower Death Rate
2533,7/13/20,South Africa,287796,4172,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014496379379838496,0.01400947745979349,Lower Death Rate
2534,7/14/20,South Africa,298292,4346,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014569616349080767,0.01400947745979349,Lower Death Rate
2535,7/15/20,South Africa,311049,4453,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014316072387308752,0.01400947745979349,Lower Death Rate
2536,7/16/20,South Africa,324221,4669,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.01440067114714963,0.01400947745979349,Lower Death Rate
2537,7/17/20,South Africa,337594,4804,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014230110724716671,0.01400947745979349,Lower Death Rate
2538,7/18/20,South Africa,350879,4948,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.014101727376104014,0.01400947745979349,Lower Death Rate
2539,7/19/20,South Africa,364328,5033,Africa,59381566,538184,9604,0.906%,1.785%,0.016%,both,0.013814474868799543,0.01400947745979349,Lower Death Rate
2540,3/6/20,Colombia,1,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2541,3/7/20,Colombia,1,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2542,3/8/20,Colombia,1,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2543,3/9/20,Colombia,1,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2544,3/10/20,Colombia,3,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2545,3/11/20,Colombia,9,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2546,3/12/20,Colombia,9,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2547,3/13/20,Colombia,13,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2548,3/14/20,Colombia,22,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2549,3/15/20,Colombia,34,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2550,3/16/20,Colombia,57,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2551,3/17/20,Colombia,75,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2552,3/18/20,Colombia,102,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2553,3/19/20,Colombia,108,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2554,3/20/20,Colombia,158,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2555,3/21/20,Colombia,196,0,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0,0.029964369362547236,Medium Death Rate
2556,3/22/20,Colombia,231,2,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.008658008658008658,0.029964369362547236,Medium Death Rate
2557,3/23/20,Colombia,277,3,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.010830324909747292,0.029964369362547236,Medium Death Rate
2558,3/24/20,Colombia,378,3,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.007936507936507936,0.029964369362547236,Medium Death Rate
2559,3/25/20,Colombia,470,4,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.00851063829787234,0.029964369362547236,Medium Death Rate
2560,3/26/20,Colombia,491,6,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.012219959266802444,0.029964369362547236,Medium Death Rate
2561,3/27/20,Colombia,539,6,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.011131725417439703,0.029964369362547236,Medium Death Rate
2562,3/28/20,Colombia,608,6,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.009868421052631578,0.029964369362547236,Medium Death Rate
2563,3/29/20,Colombia,702,10,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.014245014245014245,0.029964369362547236,Medium Death Rate
2564,3/30/20,Colombia,798,12,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.015037593984962405,0.029964369362547236,Medium Death Rate
2565,3/31/20,Colombia,906,16,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.017660044150110375,0.029964369362547236,Medium Death Rate
2566,4/1/20,Colombia,1065,17,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.01596244131455399,0.029964369362547236,Medium Death Rate
2567,4/2/20,Colombia,1161,19,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.01636520241171404,0.029964369362547236,Medium Death Rate
2568,4/3/20,Colombia,1267,25,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.01973164956590371,0.029964369362547236,Medium Death Rate
2569,4/4/20,Colombia,1406,32,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.02275960170697013,0.029964369362547236,Medium Death Rate
2570,4/5/20,Colombia,1485,35,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.02356902356902357,0.029964369362547236,Medium Death Rate
2571,4/6/20,Colombia,1579,46,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.029132362254591513,0.029964369362547236,Medium Death Rate
2572,4/7/20,Colombia,1780,50,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.028089887640449437,0.029964369362547236,Medium Death Rate
2573,4/8/20,Colombia,2054,54,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.02629016553067186,0.029964369362547236,Medium Death Rate
2574,4/9/20,Colombia,2223,69,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0310391363022942,0.029964369362547236,Medium Death Rate
2575,4/10/20,Colombia,2473,80,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03234937323089365,0.029964369362547236,Medium Death Rate
2576,4/11/20,Colombia,2709,100,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0369139904023625,0.029964369362547236,Medium Death Rate
2577,4/12/20,Colombia,2776,109,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03926512968299712,0.029964369362547236,Medium Death Rate
2578,4/13/20,Colombia,2852,112,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03927068723702665,0.029964369362547236,Medium Death Rate
2579,4/14/20,Colombia,2979,127,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.042631755622692176,0.029964369362547236,Medium Death Rate
2580,4/15/20,Colombia,3105,131,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04219001610305958,0.029964369362547236,Medium Death Rate
2581,4/16/20,Colombia,3233,144,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04454067429631921,0.029964369362547236,Medium Death Rate
2582,4/17/20,Colombia,3439,153,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04448967723175341,0.029964369362547236,Medium Death Rate
2583,4/18/20,Colombia,3621,166,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04584368958851146,0.029964369362547236,Medium Death Rate
2584,4/19/20,Colombia,3792,179,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04720464135021097,0.029964369362547236,Medium Death Rate
2585,4/20/20,Colombia,3977,189,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04752325873774202,0.029964369362547236,Medium Death Rate
2586,4/21/20,Colombia,4149,196,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04724029886719691,0.029964369362547236,Medium Death Rate
2587,4/22/20,Colombia,4356,206,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0472910927456382,0.029964369362547236,Medium Death Rate
2588,4/23/20,Colombia,4561,215,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04713878535408902,0.029964369362547236,Medium Death Rate
2589,4/24/20,Colombia,4881,225,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.046097111247695145,0.029964369362547236,Medium Death Rate
2590,4/25/20,Colombia,5142,233,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.045313107740178916,0.029964369362547236,Medium Death Rate
2591,4/26/20,Colombia,5379,244,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04536159137386131,0.029964369362547236,Medium Death Rate
2592,4/27/20,Colombia,5597,253,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04520278720743255,0.029964369362547236,Medium Death Rate
2593,4/28/20,Colombia,5949,269,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04521768364430997,0.029964369362547236,Medium Death Rate
2594,4/29/20,Colombia,6207,278,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.044788142419848555,0.029964369362547236,Medium Death Rate
2595,4/30/20,Colombia,6507,293,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.045028430920547105,0.029964369362547236,Medium Death Rate
2596,5/1/20,Colombia,7006,314,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.044818726805595205,0.029964369362547236,Medium Death Rate
2597,5/2/20,Colombia,7285,324,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.044474948524365135,0.029964369362547236,Medium Death Rate
2598,5/3/20,Colombia,7668,340,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04434011476264997,0.029964369362547236,Medium Death Rate
2599,5/4/20,Colombia,7973,358,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04490154270663489,0.029964369362547236,Medium Death Rate
2600,5/5/20,Colombia,8613,378,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0438871473354232,0.029964369362547236,Medium Death Rate
2601,5/6/20,Colombia,8959,397,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.044312981359526736,0.029964369362547236,Medium Death Rate
2602,5/7/20,Colombia,9456,407,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0430414551607445,0.029964369362547236,Medium Death Rate
2603,5/8/20,Colombia,10051,428,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04258282757934534,0.029964369362547236,Medium Death Rate
2604,5/9/20,Colombia,10495,445,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.042401143401619816,0.029964369362547236,Medium Death Rate
2605,5/10/20,Colombia,11063,463,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04185121576425924,0.029964369362547236,Medium Death Rate
2606,5/11/20,Colombia,11613,479,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04124687849823474,0.029964369362547236,Medium Death Rate
2607,5/12/20,Colombia,12272,493,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.04017275097783572,0.029964369362547236,Medium Death Rate
2608,5/13/20,Colombia,12930,509,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.039365815931941224,0.029964369362547236,Medium Death Rate
2609,5/14/20,Colombia,13610,525,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03857457751653196,0.029964369362547236,Medium Death Rate
2610,5/15/20,Colombia,14216,546,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.038407428249859314,0.029964369362547236,Medium Death Rate
2611,5/16/20,Colombia,14939,562,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03761965325657675,0.029964369362547236,Medium Death Rate
2612,5/17/20,Colombia,15574,574,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0368562989598048,0.029964369362547236,Medium Death Rate
2613,5/18/20,Colombia,16295,592,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03633016262657257,0.029964369362547236,Medium Death Rate
2614,5/19/20,Colombia,16935,613,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03619722468260998,0.029964369362547236,Medium Death Rate
2615,5/20/20,Colombia,17687,630,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0356193814666139,0.029964369362547236,Medium Death Rate
2616,5/21/20,Colombia,18330,652,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03557010365521004,0.029964369362547236,Medium Death Rate
2617,5/22/20,Colombia,19131,682,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03564894673566463,0.029964369362547236,Medium Death Rate
2618,5/23/20,Colombia,20177,705,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03494077414878327,0.029964369362547236,Medium Death Rate
2619,5/24/20,Colombia,21175,727,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034332939787485243,0.029964369362547236,Medium Death Rate
2620,5/25/20,Colombia,21981,750,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03412037668895865,0.029964369362547236,Medium Death Rate
2621,5/26/20,Colombia,23003,776,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03373473025257575,0.029964369362547236,Medium Death Rate
2622,5/27/20,Colombia,24104,803,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03331397278460007,0.029964369362547236,Medium Death Rate
2623,5/28/20,Colombia,25366,822,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03240558227548687,0.029964369362547236,Medium Death Rate
2624,5/29/20,Colombia,26688,853,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.031961930455635494,0.029964369362547236,Medium Death Rate
2625,5/30/20,Colombia,28236,890,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03152004533220003,0.029964369362547236,Medium Death Rate
2626,5/31/20,Colombia,29383,939,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03195725419460232,0.029964369362547236,Medium Death Rate
2627,6/1/20,Colombia,30493,969,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03177778506542485,0.029964369362547236,Medium Death Rate
2628,6/2/20,Colombia,31833,1009,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03169666698080608,0.029964369362547236,Medium Death Rate
2629,6/3/20,Colombia,33354,1045,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.031330575043473044,0.029964369362547236,Medium Death Rate
2630,6/4/20,Colombia,35120,1087,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03095102505694761,0.029964369362547236,Medium Death Rate
2631,6/5/20,Colombia,36635,1145,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03125426504708612,0.029964369362547236,Medium Death Rate
2632,6/6/20,Colombia,38027,1205,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03168801114997239,0.029964369362547236,Medium Death Rate
2633,6/7/20,Colombia,39236,1259,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0320878784789479,0.029964369362547236,Medium Death Rate
2634,6/8/20,Colombia,40719,1308,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03212259633095115,0.029964369362547236,Medium Death Rate
2635,6/9/20,Colombia,42078,1372,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03260611245781644,0.029964369362547236,Medium Death Rate
2636,6/10/20,Colombia,43682,1433,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.032805274483769055,0.029964369362547236,Medium Death Rate
2637,6/11/20,Colombia,45212,1488,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.032911616385030526,0.029964369362547236,Medium Death Rate
2638,6/12/20,Colombia,46858,1545,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03297195783003969,0.029964369362547236,Medium Death Rate
2639,6/13/20,Colombia,48746,1592,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.032659089976613466,0.029964369362547236,Medium Death Rate
2640,6/14/20,Colombia,50939,1667,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03272541667484639,0.029964369362547236,Medium Death Rate
2641,6/15/20,Colombia,53063,1726,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03252737312251475,0.029964369362547236,Medium Death Rate
2642,6/16/20,Colombia,54931,1801,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03278658680890572,0.029964369362547236,Medium Death Rate
2643,6/17/20,Colombia,57046,1864,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03267538477719735,0.029964369362547236,Medium Death Rate
2644,6/18/20,Colombia,60217,1950,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03238288191042397,0.029964369362547236,Medium Death Rate
2645,6/19/20,Colombia,63276,2045,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03231873064036918,0.029964369362547236,Medium Death Rate
2646,6/20/20,Colombia,65633,2126,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03239224170767754,0.029964369362547236,Medium Death Rate
2647,6/21/20,Colombia,68652,2237,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03258462972673775,0.029964369362547236,Medium Death Rate
2648,6/22/20,Colombia,71183,2310,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.032451568492477136,0.029964369362547236,Medium Death Rate
2649,6/23/20,Colombia,73572,2404,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03267547436524765,0.029964369362547236,Medium Death Rate
2650,6/24/20,Colombia,77113,2491,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03230324329231128,0.029964369362547236,Medium Death Rate
2651,6/25/20,Colombia,80599,2654,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.032928448243774736,0.029964369362547236,Medium Death Rate
2652,6/26/20,Colombia,84442,2811,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.033289121527202106,0.029964369362547236,Medium Death Rate
2653,6/27/20,Colombia,88591,2939,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03317492747570295,0.029964369362547236,Medium Death Rate
2654,6/28/20,Colombia,91769,3178,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03463043075548388,0.029964369362547236,Medium Death Rate
2655,6/29/20,Colombia,95043,3274,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034447565838620416,0.029964369362547236,Medium Death Rate
2656,6/30/20,Colombia,97846,3334,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034073952946466896,0.029964369362547236,Medium Death Rate
2657,7/1/20,Colombia,102009,3470,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034016606377868616,0.029964369362547236,Medium Death Rate
2658,7/2/20,Colombia,106110,3641,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03431344830835925,0.029964369362547236,Medium Death Rate
2659,7/3/20,Colombia,109505,3777,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034491575727135744,0.029964369362547236,Medium Death Rate
2660,7/4/20,Colombia,113389,3942,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.034765277055093524,0.029964369362547236,Medium Death Rate
2661,7/5/20,Colombia,117110,4064,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03470241653146614,0.029964369362547236,Medium Death Rate
2662,7/6/20,Colombia,120281,4210,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0350013717877304,0.029964369362547236,Medium Death Rate
2663,7/7/20,Colombia,124494,4359,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.035013735601715744,0.029964369362547236,Medium Death Rate
2664,7/8/20,Colombia,128638,4527,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.035191778479143024,0.029964369362547236,Medium Death Rate
2665,7/9/20,Colombia,133973,4714,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.035186194233166386,0.029964369362547236,Medium Death Rate
2666,7/10/20,Colombia,140776,4925,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0349846564755356,0.029964369362547236,Medium Death Rate
2667,7/11/20,Colombia,145632,5119,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03515024170511975,0.029964369362547236,Medium Death Rate
2668,7/12/20,Colombia,150445,5307,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03527534979560637,0.029964369362547236,Medium Death Rate
2669,7/13/20,Colombia,154277,5455,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.035358478580734654,0.029964369362547236,Medium Death Rate
2670,7/14/20,Colombia,159898,5625,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03517867640620896,0.029964369362547236,Medium Death Rate
2671,7/15/20,Colombia,165169,5814,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03520030998552997,0.029964369362547236,Medium Death Rate
2672,7/16/20,Colombia,173206,6029,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03480826299319885,0.029964369362547236,Medium Death Rate
2673,7/17/20,Colombia,182140,6288,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.0345228944767761,0.029964369362547236,Medium Death Rate
2674,7/18/20,Colombia,190700,6516,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03416885159937074,0.029964369362547236,Medium Death Rate
2675,7/19/20,Colombia,197278,6736,Americas,50936262,357710,11939,0.702%,3.338%,0.023%,both,0.03414470949624388,0.029964369362547236,Medium Death Rate
2676,3/6/20,Peru,1,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2677,3/7/20,Peru,1,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2678,3/8/20,Peru,6,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2679,3/9/20,Peru,7,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2680,3/10/20,Peru,11,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2681,3/11/20,Peru,11,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2682,3/12/20,Peru,15,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2683,3/13/20,Peru,28,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2684,3/14/20,Peru,38,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2685,3/15/20,Peru,43,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2686,3/16/20,Peru,86,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2687,3/17/20,Peru,117,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2688,3/18/20,Peru,145,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
2689,3/19/20,Peru,234,0,Americas,33016319,455409,20424,1.379%,4.485%,0.062%,both,0.0,0.026046562115453184,Medium Death Rate
